研究	问题解决能力
解决问题能力	问题解决能力
较强的沟通表达	人际交往能力
团队协作	团队协作能力
项目管理能力	领导力
工作踏实、积极主动	工程职业道德
承受一定的工作压力	情绪管理能力
产品架构设计经验	动手能力
大型公有云厂商架构设计经验	动手能力
docker容器技术和Kubernetes	专业或业务能力
大型k8s集群运维开发经验	动手能力
业务容器化、k8s优化经验	动手能力
良好的分析	分析能力
研究	问题解决能力
解决问题能力	问题解决能力
制定产品或架构成本优化方案经验	动手能力
较强的沟通表达	人际交往能力
团队协作	团队协作能力
项目管理能力	领导力
工作踏实、积极主动	工程职业道德
承受压力	情绪管理能力
后台开发或运维经验	动手能力
linux、TCP/IP等	专业或业务能力
常用开发框架和组件	计算机与互联网应用能力
架构设计思维	专业或业务能力
大型公有云厂商架构设计经验	动手能力
docker和Kubernetes	专业或业务能力
大规模容器集群研发、运营或指导业务容器化经验	动手能力
良好的分析	分析能力
解决问题能力	问题解决能力
较强的沟通表达	口头表达能力
团队协作	团队协作能力
项目管理能力	领导力
工作踏实、积极主动	工程职业道德
承受压力	情绪管理能力
后端开发的工作经验	动手能力
WebIDE开发经验	动手能力
Golang/JAVA/TypeScript/Node.js	专业或业务能力
了解设计模式	专业或业务能力
实践	动手能力
实践经验	动手能力
大型分布式项目的架构经验	动手能力
实践经验	动手能力
研究过与IDE相关的技术实现	动手能力
底层原理和机制	专业或业务能力
开发或系统交付工作经验	动手能力
C/C++/Java	专业或业务能力
白盒	动手能力
专业测试领域经验	动手能力
测试流程和测试用例设计方法	专业或业务能力
主动进行技术钻研	实干与执行能力
编写自动测试工具和系统的能力	专业或业务能力
冲突管理的能力	专业或业务能力
团队合作	团队协作能力
理解和适应变化	情绪管理能力
努力追求成功	工程职业道德
相关基础扎实	专业或业务能力
测试开发或开发经验	动手能力
软件测试基础流程	专业或业务能力
掌握	专业或业务能力
go语言经验	动手能力
独立进行相关的测试工具	实干与执行能力
流程平台系统类或大前端类技术框架	计算机与互联网应用能力
掌握领域测试技术和工具	计算机与互联网应用能力
专项测试技能	专业或业务能力
白盒测试经验	动手能力
基于业务逻辑开发适用的测试工具	实干与执行能力
热爱质量保障测试工作	工程职业道德
良好团队合作意识	团队协作能力
责任心强	工程职业道德
有内驱	时间管理能力
抗压能力	情绪管理能力
较强的沟通能力	人际交往能力
表达能力	口头表达能力
3D引擎或工具开发经验	动手能力
掌握3D游戏引擎架构	专业或业务能力
3D引擎的接口和游戏制作流程	专业或业务能力
unreal4引擎开发	动手能力
实战经验	动手能力
大数据研发经验	动手能力
基础知识扎实	专业或业务能力
学习热情	自学能力
掌握java/scala	专业或业务能力
分布式网络、进程通信、数据同步、调度等原理	专业或业务能力
善于定位问题	问题解决能力
应用相关的大数据套件	计算机与互联网应用能力
常见OLAP/OLTP引擎选型及优劣	专业或业务能力
实际大数据项目架构经验	动手能力
数据仓库、结合业务制定数据维度和指标	专业或业务能力
常用机器学习方法	专业或业务能力
善于沟通	人际交往能力
主动思考总结	分析能力
良好的团队合作	团队协作能力
抗压能力	情绪管理能力
强烈的主人翁意识推进事务进展	工程职业道德
云计算相关技术	专业或业务能力
理解IT技术文档与技术术语	分析能力
ITIL基础知识	专业或业务能力
服务管理平台建设和运营管理的经验	动手能力
沟通能力强	人际交往能力
直接与业务沟通	人际交往能力
提出合理建议和解决方案	问题解决能力
使用MSOffice、WPS、Processon、Xmind、Visio、TAPD、JIRA、Confluence等办公和管理工具	计算机与互联网应用能力
有产品0-1和运营经验	动手能力
较好的文档撰写能力	书面表达能力
网络架构工作经验	动手能力
OSPF、BGP、ISIS、MPLSVPN／TE、EVPN	专业或业务能力
产品技术及产品架构	专业或业务能力
全球主流运营商网络结构	专业或业务能力
CCIE、JNCIE等	专业或业务能力
腾讯云从业资格证	专业或业务能力
良好的沟通能力	人际交往能力
良好的书面	书面表达能力
口头表达能力	口头表达能力
较高的文档撰写水平	书面表达能力
思维缜密，逻辑性强	分析能力
挑战精神和前瞻性	工程职业道德
良好的团队协作精神	团队协作能力
云计算相关技术	专业或业务能力
理解IT技术文档与技术术语	分析能力
项目管理经验	动手能力
智能客服建设和运营经验	动手能力
各类服务场景知识的生产	专业或业务能力
构建各类知识树和	专业或业务能力
跨部门沟通协作能力	组织与协调能力
工作主动，细致严谨	工程职业道德
条理清晰	分析能力
数据库工作经验	动手能力
MySQL/PostgreSQL	专业或业务能力
数据库的运行机制和架构体系	专业或业务能力
数据库架构与设计	专业或业务能力
数据库解决方案的优劣和适用场景	专业或业务能力
根据具体场景合理进行数据库选型和架构设计	实干与执行能力
Linux	专业或业务能力
掌握数据库性能优化技巧	专业或业务能力
定位全链路上的性能瓶颈	问题解决能力
推动解决问题	问题解决能力
娴熟的沟通技巧	人际交往能力
执行力强	实干与执行能力
优秀的团队合作精神	团队协作能力
敬业精神	工程职业道德
互联网与云计算行业有清晰的认知	专业或业务能力
去O相关项目经验	动手能力
大型行业应用架构经历	动手能力
需求分析能力	分析能力
较强的抗压能力	情绪管理能力
良好的服务意识	工程职业道德
良好的团队协作能力	团队协作能力
喜欢有挑战的工作	工程职业道德
腾讯云技术认证	专业或业务能力
数据库工作经验	动手能力
MySQL/PostgreSQL	专业或业务能力
数据库的运行机制和架构体系	专业或业务能力
数据库架构与设计	专业或业务能力
数据库解决方案的优劣和适用场景	专业或业务能力
根据具体场景合理进行数据库选型和架构设计	实干与执行能力
Linux	专业或业务能力
掌握数据库性能优化技巧	专业或业务能力
定位全链路上的性能瓶颈	问题解决能力
推动解决问题	问题解决能力
娴熟的沟通技巧	人际交往能力
执行力强	实干与执行能力
优秀的团队合作精神	团队协作能力
敬业精神	工程职业道德
互联网与云计算行业有清晰的认知	专业或业务能力
去O相关项目经验	动手能力
大型行业应用架构经历	动手能力
需求分析能力	分析能力
较强的抗压能力	情绪管理能力
良好的服务意识	工程职业道德
良好的团队协作能力	团队协作能力
喜欢有挑战的工作	工程职业道德
腾讯云技术认证	专业或业务能力
Linux运维工作经验	动手能力
100台以上Linux服务器运维经验	动手能力
Linux内核	专业或业务能力
相关实践	动手能力
KVM/Xen等虚拟化技术	专业或业务能力
分布式系统理论	专业或业务能力
大规模分布式存储系统架构经验	动手能力
使用Linux底层工具链	计算机与互联网应用能力
某一CPU体系结构	专业或业务能力
底层性能调优	专业或业务能力
协议栈以及协议	专业或业务能力
TCP/IP协议	专业或业务能力
OSPF、BGP等动态路由协议	专业或业务能力
IPSecVPN、SSLVPN、NAT、MPLS原理	专业或业务能力
分析故障排查能力	分析能力
docker和kubernetes的搭建和使用	计算机与互联网应用能力
helm使用	计算机与互联网应用能力
大规模K8S集群运维经验	动手能力
k8s问题定位能力	问题解决能力
prometheus监控系统的使用	计算机与互联网应用能力
k8sCNI网络模型和分布式存储CSI实现	专业或业务能力
操作系统与硬件兼容性方面经验丰富	动手能力
硬件RAS相关经验	动手能力
丰富内核故障调试经验	动手能力
熟练运用linux命令	计算机与互联网应用能力
shell/python一种脚本编写能力	专业或业务能力
较好的表达	口头表达能力
沟通能力	人际交往能力
逻辑思考能力	分析能力
现场解决客户的问题	问题解决能力
承受一线客户的压力	情绪管理能力
服务体系客服团队管理经验	动手能力
运营管理体系及业务流程	专业或业务能力
面向客户的舆情/投诉处理、危机处理、商务谈判相关经验	动手能力
直接面向用户的沟通谈判经历	动手能力
Tob客户投诉处理工作经验	动手能力
云计算系统（公有云/私有云/混合云/PaaS/SaaSetc.）相关工作经验	动手能力
风险分级方法及风险矩阵设计	专业或业务能力
宏观业务分析能力	分析能力
较强的前瞻性和原则性	工程职业道德
互联网私域社区运营、粉丝运营相关工作经验	动手能力
用户增长和活动运营方法	专业或业务能力
敏锐的用户洞察力	信息收集能力
思维活跃	分析能力
脑洞大	分析能力
具有创新能力	创新能力
优秀的活动策划	领导力
文案撰写能力	书面表达能力
数据分析挖掘	专业或业务能力
逻辑思维能力强	分析能力
跨部门沟通能力	组织与协调能力
团队协作能力	团队协作能力
调动内外部各种资源	组织与协调能力
开发/交付/运维经验	动手能力
计算机基础	专业或业务能力
linux操作系统、TCP/IP网络协议	专业或业务能力
shell/Python/Java/go	专业或业务能力
容器Docker和Kubernetes的使用	计算机与互联网应用能力
规模化实战运维经验	动手能力
webserver、中间件、大数据、数据库等组件的维护使用	计算机与互联网应用能力
熟悉搭建、使用、运维、参数调优	计算机与互联网应用能力
2~3项架构	专业或业务能力
良好的分析解决问题能力	问题解决能力
独立承担任务	实干与执行能力
表达能力	口头表达能力
自我驱动能力	时间管理能力
2年以上工作经验	动手能力
良好的学习能力	自学能力
技术理解力	分析能力
快速学习了	自学能力
文字功底扎实	书面表达能力
技术内容组织与编写	专业或业务能力
良好的沟通能力	人际交往能力
工作主动积极	工程职业道德
合作意识强	团队协作能力
云产品知识库开发工作经验	动手能力
从事过云厂商技术支持	动手能力
系统运维或研发工作经验	动手能力
运维管理工作	动手能力
网络和系统、数据库相关技术	专业或业务能力
问题分析能力	分析能力
相关技术的使用	计算机与互联网应用能力
公有云服务体系	专业或业务能力
IaaS、PaaS、SaaS	专业或业务能力
python或golang开发能力	专业或业务能力
良好沟通能力	人际交往能力
服务意识	工程职业道德
独立解决项目的问题	问题解决能力
总结	分析能力
激情	工程职业道德
较强的学习能力	自学能力
高度的责任心	工程职业道德
良好的沟通技巧	人际交往能力
团队合作精神	团队协作能力
重大突发客情处置	问题解决能力
回访客户	人际交往能力
故障报告输出	书面表达能力
云计算相关技术	专业或业务能力
理解IT技术文档与技术术语	分析能力
客情风险管理流程	专业或业务能力
较强的客户沟通	人际交往能力
工作主动，细致严谨	工程职业道德
条理清晰	分析能力
开发经验	动手能力
Python、Go	专业或业务能力
HTML/JS/Css以及HTTP原理	专业或业务能力
Shell、Linux开发环境	计算机与互联网应用能力
Web开发框架（react\vue）	专业或业务能力
运营支撑系统等开发经验	动手能力
良好的学习能力	自学能力
沟通能力	人际交往能力
团队合作意识	团队协作能力
自我驱动成长	工程职业道德
开发经验	动手能力
linux操作系统	专业或业务能力
linux网络编程经验	动手能力
GO/Python/C++	专业或业务能力
HTML/JS/Css以及HTTP原理	专业或业务能力
掌握MySql数据库	专业或业务能力
良好的学习能力	自学能力
沟通能力	人际交往能力
团队合作意识	团队协作能力
强烈的责任心与主动性	工程职业道德
自我驱动	时间管理能力
容器/Kubernetes/serverless等云原生技术理念	专业或业务能力
自动化运维系统开发经验	动手能力
腾讯云从业资格证	专业或业务能力
云计算相关技术	专业或业务能力
理解IT技术文档与技术术语	分析能力
ITIL、ITSM等工具和方法论有较深入的理解	专业或业务能力
实战经验	动手能力
跨部门沟通协作能力	组织与协调能力
工作主动，细致严谨	工程职业道德
条理清晰	分析能力
一线开发经验	动手能力
架构设计	专业或业务能力
长C++或者QT等PC平台	专业或业务能力
网络、数据库等常规技术方向	专业或业务能力
综合大型项目各类角色统一推动的能力	组织与协调能力
喜爱研究新技术	工程职业道德
不守旧	工程职业道德
软件架构	专业或业务能力
强化稳定性与可运营能力	专业或业务能力
优秀的分析	分析能力
解决问题的能力	问题解决能力
良好的责任心和主动性	工程职业道德
一线开发经验	动手能力
架构设计	专业或业务能力
长C++或者QT等PC平台	专业或业务能力
网络、数据库等常规技术方向	专业或业务能力
综合大型项目各类角色统一推动的能力	组织与协调能力
喜爱研究新技术	工程职业道德
不守旧	工程职业道德
软件架构	专业或业务能力
强化稳定性与可运营能力	专业或业务能力
优秀的分析	分析能力
解决问题的能力	问题解决能力
良好的责任心和主动性	工程职业道德
大数据开发经验	动手能力
学习热情	自学能力
掌握java/scala	专业或业务能力
分布式网络、进程通信、数据同步、调度等原理	专业或业务能力
善于定位问题	问题解决能力
应用相关的大数据套件	计算机与互联网应用能力
常见OLAP/OLTP引擎选型及优劣	专业或业务能力
实际大数据项目架构经验	动手能力
数据仓库、结合业务制定数据维度和指标	专业或业务能力
元数据治理经验	动手能力
数据中心电力、BA、暖通数据有分析经验	动手能力
相关工作经验	动手能力
安全基础知识	专业或业务能力
Hadoop/Spark/Flink等大数据平台	专业或业务能力
扎实的数据结构和算法功底	专业或业务能力
应用到安全分析工作中	计算机与互联网应用能力
良好团队协作能力	团队协作能力
较强的逻辑思维能力	分析能力
沟通能力	人际交往能力
责任感	工程职业道德
游戏开发经验	动手能力
熟悉UE4或其它游戏引擎	专业或业务能力
有较丰富的经验	动手能力
C++编程基础	专业或业务能力
良好	问题解决能力
与他人良好配合、协作	团队协作能力
3D游戏开发经验	动手能力
参与过一款3D游戏项目	动手能力
良好的数据结构与算法基础	专业或业务能力
OpenGLES/Vulkan/Metal	专业或业务能力
Shader相关开发	专业或业务能力
3D引擎开发	专业或业务能力
理解Unity或UE框架	专业或业务能力
有一领域有丰富经验	动手能力
善于沟通	人际交往能力
使命必达	实干与执行能力
游戏前沿技术有热情	工程职业道德
大型商业游戏引擎源代码	专业或业务能力
移动游戏优化经验	动手能力
掌握移动端图形优化技巧	专业或业务能力
相关开发经验	动手能力
良好的C/C++编程能力	专业或业务能力
良好的学习能力	自学能力
分析解决问题能力	问题解决能力
责任心强	工程职业道德
良好的对外沟通	组织与协调能力
团队协作能力	团队协作能力
JAVA开发语言	专业或业务能力
Android移动端应用开发	专业或业务能力
JNI接口通讯方式	专业或业务能力
深度学习SDK开发和接入经验	动手能力
多终端开发经验	动手能力
音视频相关开发经验	动手能力
腾讯云从业资格证	专业或业务能力
Windows开发经验	动手能力
计算机基础扎实	专业或业务能力
主流UI框架(QT)	专业或业务能力
C++语言	专业或业务能力
代码管理工具git；	计算机与互联网应用能力
扎实的数据结构和算法基础	专业或业务能力
良好的分析解决问题能力	问题解决能力
良好的学习和分享习惯	自学能力
工作积极主动，责任心强	工程职业道德
跨平台开发经验	动手能力
音视频开发经验	动手能力
腾讯云从业资格证	专业或业务能力
相关开发经验	动手能力
良好的C/C++编程能力	专业或业务能力
良好的学习能力	自学能力
分析解决问题能力	问题解决能力
责任心强	工程职业道德
良好的对外沟通	组织与协调能力
团队协作能力	团队协作能力
Objective-C开发语言	专业或业务能力
GCD运行机制	专业或业务能力
数据结构和算法基础	专业或业务能力
深度学习SDK开发和接入经验	动手能力
多终端开发经验	动手能力
音视频相关开发经验	动手能力
腾讯云从业资格证	专业或业务能力
相关开发经验	动手能力
良好的C/C++编程能力	专业或业务能力
良好的学习能力	自学能力
分析解决问题能力	问题解决能力
责任心强	工程职业道德
良好的对外沟通	组织与协调能力
团队协作能力	团队协作能力
HTTP的基本工作原理	专业或业务能力
常用Web调试工具	计算机与互联网应用能力
运用至少一款主流的JS框架	计算机与互联网应用能力
良好的代码风格	专业或业务能力
深度学习SDK开发和接入经验	动手能力
多终端开发经验	动手能力
音视频相关开发经验	动手能力
腾讯云从业资格证	专业或业务能力
各大视频编码标准	专业或业务能力
开源或其他商用编解码软件	专业或业务能力
新的编解码器优化算法	专业或业务能力
计算机原理及硬件基础知识	专业或业务能力
Linux内核	专业或业务能力
服务器硬件或OS测试经验	动手能力
KVM虚拟化技术	专业或业务能力
KVM、libvirt、qemu功能模块有过相关测试经验	动手能力
Shell/Python语言	专业或业务能力
自动化脚本开发能力	专业或业务能力
责任感强	工程职业道德
良好的沟通	人际交往能力
协作能力	团队协作能力
抗压能力	情绪管理能力
计算机原理及硬件基础知识	专业或业务能力
Linux内核	专业或业务能力
服务器硬件或OS测试经验	动手能力
KVM虚拟化技术	专业或业务能力
KVM、libvirt、qemu功能模块有过相关测试经验	动手能力
Shell/Python语言	专业或业务能力
自动化脚本开发能力	专业或业务能力
责任感强	工程职业道德
良好的沟通	人际交往能力
协作能力	团队协作能力
抗压能力	情绪管理能力
游戏客户端开发经验	动手能力
参与过一款3D游戏项目	动手能力
游戏研发技术领域有较为全面的了解和关注	信息收集能力
软件研发领域知识	专业或业务能力
使用C++/Lua	专业或业务能力
UE4引擎实践经验	动手能力
熟练应用于Gameplay的开发	计算机与互联网应用能力
色的学习能力	自学能力
良好的问题分析解决能力	问题解决能力
较高的团队协作	团队协作能力
任务跟进能力	时间管理能力
善于沟通	人际交往能力
使命必达；	实干与执行能力
Linux运维工作经验	动手能力
100台以上Linux服务器运维经验	动手能力
熟练运用linux命令	计算机与互联网应用能力
shell/python一种脚本编写能力	专业或业务能力
Linux内核	专业或业务能力
相关实践	动手能力
分布式系统理论	专业或业务能力
大规模分布式存储系统架构经验	动手能力
TCP/IP协议	专业或业务能力
OSPF、BGP、IPSecVPN、SSLVPN、NAT、MPLS原理	专业或业务能力
分析故障排查能力	问题解决能力
docker和kubernetes的搭建和使用	计算机与互联网应用能力
helm使用	计算机与互联网应用能力
大规模K8S集群运维经验	动手能力
k8s问题定位能力	问题解决能力
k8sCNI网络模型和分布式存储CSI实现	专业或业务能力
较好的表达	口头表达能力
沟通能力	人际交往能力
逻辑思考能力	分析能力
现场解决客户的问题	问题解决能力
承受一线客户的压力	情绪管理能力
某一CPU体系结构	专业或业务能力
底层性能调优	专业或业务能力
网络/存储等协议栈以及协议精通	专业或业务能力
prometheus监控系统	计算机与互联网应用能力
操作系统与硬件兼容性方面经验丰富	动手能力
硬件RAS相关经验	动手能力
丰富内核故障调试经验	动手能力
5年以上工作经验	动手能力
在互联网行业的应用	计算机与互联网应用能力
并行计算开发经验	动手能力
常用的算法和数据结构知识	专业或业务能力
相关知识背景	动手能力
相关工作经验	动手能力
扎实的计算机基础	专业或业务能力
当前流行的JavaScript类库	专业或业务能力
JavaScript面向对象编程方法	专业或业务能力
TS实际项目经验	动手能力
Web标准	专业或业务能力
一种前端MVVM框架	计算机与互联网应用能力
实际经验	动手能力
微信小程序开发	专业或业务能力
一种小程序开发框架	计算机与互联网应用能力
小程序实际开发经验	动手能力
web构建工具webpack	计算机与互联网应用能力
常规配置	专业或业务能力
常用插件作用	计算机与互联网应用能力
良好的编码风格和习惯	专业或业务能力
学习能力	自学能力
保持对技术的热情	工程职业道德
相关工作经验	动手能力
流行的Web开发流程及框架	专业或业务能力
Linux	专业或业务能力
Linux常用命令及工具	计算机与互联网应用能力
网络的基本原理	专业或业务能力
MySQL	专业或业务能力
Node.js和Golang	专业或业务能力
扎实的计算机基础	专业或业务能力
学习能力	自学能力
保持对技术的热情	工程职业道德
云计算相关技术	专业或业务能力
理解IT技术文档与技术术语	分析能力
突出的逻辑	分析能力
沟通能力	人际交往能力
系统性思维	分析能力
较强的文字功底	书面表达能力
数据分析能力	分析能力
ITIL、ITSM等工具和方法论有较深入的理解	专业或业务能力
实战经验	动手能力
跨部门沟通协作能力	组织与协调能力
工作主动，细致严谨	工程职业道德
条理清晰	分析能力
熟悉larveral框架	专业或业务能力
Linux操作系统常用操作	计算机与互联网应用能力
数据库Mysql的设计与研发	专业或业务能力
网络tcpip协议	专业或业务能力
理解常用算法	专业或业务能力
网络安全有	专业或业务能力
网络完全问题的解决方案	问题解决能力
互联网服务或交付管理系统的开发者	专业或业务能力
熟悉larveral框架	专业或业务能力
Linux操作系统常用操作	计算机与互联网应用能力
数据库Mysql的设计与研发	专业或业务能力
网络tcpip协议	专业或业务能力
理解常用算法	专业或业务能力
网络安全有	专业或业务能力
网络完全问题的解决方案	问题解决能力
互联网服务或交付管理系统的开发者	专业或业务能力
从业经历	动手能力
同业开发经历	动手能力
扎实的编程基础	专业或业务能力
自己写过3d渲染引擎	动手能力
unity里的光照系统	专业或业务能力
GI系统有研究	专业或业务能力
渲染管线有研究	动手能力
熟悉URP管线	专业或业务能力
GDC或者Siggraphic的分享有	专业或业务能力
热爱	工程职业道德
Unity3D游戏开发经验	动手能力
引擎开发经验	动手能力
掌握Unity相关的插件及优化技术	专业或业务能力
至少一项经验丰富	动手能力
大型游戏开发经验	动手能力
责任心强	工程职业道德
善于沟通	人际交往能力
游戏前沿技术有热情	工程职业道德
良好的团队合作精神	团队协作能力
自我驱动力	时间管理能力
移动客户端开发经验	动手能力
常用数据结构与算法	专业或业务能力
面向对象开发和设计	专业或业务能力
Android/iOS工作机制	专业或业务能力
Android/iOS平台上APP性能优化的工具和方法	计算机与互联网应用能力
跨端开发经验	动手能力
行业内主流跨端开发框架	专业或业务能力
类RN和Flutter开发经验	动手能力
常见的前端开发框架	计算机与互联网应用能力
良好的架构设计能力	专业或业务能力
丰富的模块化、插件化和动态化开发经验	动手能力
较好的安全合规开发意识和能力	专业或业务能力
熟悉沙箱机制及自定义App内沙箱机制经验	动手能力
完整0-1搭建App经验	动手能力
良好的学习	自学能力
沟通	人际交往能力
合作	团队协作能力
抗压能力	情绪管理能力
两年以上工作经验	动手能力
机器学习、推荐算法、增长营销等	专业或业务能力
应用	计算机与互联网应用能力
独立开展研发工作	实干与执行能力
算法和模型功底	专业或业务能力
python、java、scala、C++	专业或业务能力
丰富的开发经验	动手能力
自驱力强	时间管理能力
思维活跃	分析能力
快速学习新知识	自学能力
追求对技术的热爱和钻研	工程职业道德
相关项目开发经验	动手能力
常见的前端开发框架	计算机与互联网应用能力
熟悉Vue框架	计算机与互联网应用能力
erp、crm、oa等系统的实现	专业或业务能力
相关项目开	动手能力
CI\CD持续集成、持续交付、持续部署流程	专业或业务能力
使用经验	动手能力
前端工程化、模块化、组件化经验	动手能力
HTTP协议、网络安全知识	专业或业务能力
前端性能优化	专业或业务能力
在项目中应用	计算机与互联网应用能力
开源技术	专业或业务能力
linux系统使用经验	动手能力
apache、nginx等常用webserver	专业或业务能力
独立完	实干与执行能力
良好的沟通	人际交往能力
表达能力	口头表达能力
思路清晰	分析能力
较强的动手能力	动手能力
逻辑分析能力	分析能力
热爱互联网开发工作	工程职业道德
参与过一款3D游戏引擎的研发维护工作	动手能力
游戏研发相关技术有系统的掌握	专业或业务能力
保持学习和关注	信息收集能力
算法和数学基础	专业或业务能力
良好的分析解决问题能力	问题解决能力
责任心强	工程职业道德
较高的自我管理	时间管理能力
任务跟进推动能力	时间管理能力
丰富的经验	动手能力
3D游戏引擎实践经验	动手能力
关键技术实现原理	专业或业务能力
实际的二次开发维护经验	动手能力
出色的学习	自学能力
技术研究应用能力	计算机与互联网应用能力
善于沟通	人际交往能力
敬业专注	工程职业道德
Linux系统、TCP/IP网络协议	专业或业务能力
计算机基	专业或业务能力
Golang语言开发	专业或业务能力
Java,Python,Shell	专业或业务能力
独立解决各种系统问题的能力	问题解决能力
Golang语言有深刻的理解	专业或业务能力
Kubernetes/Docker项目经验	动手能力
熟悉源码和原理	专业或业务能力
社区经验	动手能力
linux内核	专业或业务能力
一般问题的定位方向和手段	问题解决能力
Linux内核开发能力	专业或业务能力
良好的沟通能力	人际交往能力
自我驱动能力	时间管理能力
腾讯云从业资格证	专业或业务能力
游戏服务器研发工作经验	动手能力
C/C++开发/设计经验	动手能力
主程经验	动手能力
大型MMO服务器主导开发经验	动手能力
常用数据库Mongodb、MySQL、oracle、MSSQL的设计、开发和优化	专业或业务能力
Socket服务器端通信技术	专业或业务能力
多线程程序开发	专业或业务能力
熟练使用经验	动手能力
海量、高性能、分布式开发有经验	动手能力
热爱游戏行业	工程职业道德
良好的沟通能力	人际交往能力
团队协作能力	团队协作能力
自驱力强	时间管理能力
抗压能力强	情绪管理能力
游戏客户端开发经验	动手能力
理解客户端框架和核心模块的实现	专业或业务能力
主导核心模块的开发经验	动手能力
游戏客户端底层架构经验	动手能力
使用动画，特效等引擎各个模块	计算机与互联网应用能力
完整的MMO和ARPG项目经验	动手能力
游戏开发充满热情	工程职业道德
与他人良好配合、协作	团队协作能力
扎实的计算机基础知识	专业或业务能力
主流的编程语言	专业或业务能力
软件项目开发经验	动手能力
阅读	分析能力
理解企业级代码的能力	分析能力
软件开发的流程,构建工具	专业或业务能力
常见的软件安全漏洞	专业或业务能力
良好的沟通能力	人际交往能力
学习能力	自学能力
使用过代码扫描工具	动手能力
理解代码扫描的基本原理	专业或业务能力
安全测试经验	动手能力
软件安全测试相关证书	专业或业务能力
前端开发工作经验	动手能力
javascript、HTML5、CSS3等	专业或业务能力
丰富的相关开发经验	动手能力
深入应用	动手能力
理解其设计原理	专业或业务能力
移动端web开发或小程序开发的实际经验	动手能力
Node.js服务端开发	专业或业务能力
实际项目经验	动手能力
web常见漏洞有一定的理解	专业或业务能力
相关实践	动手能力
各相关领域的前沿信息	信息收集能力
最新前端技术的设计和实现原理	专业或业务能力
灵活在工作中进行应用	计算机与互联网应用能力
良好的分析解决问题能力	问题解决能力
独立承担任务	实干与执行能力
开发进度把控能力	时间管理能力
Linux后台开发经验	动手能力
C/C++/Java/Python	专业或业务能力
网络编程/操作系统/数据库/多线程	专业或业务能力
设计模式	专业或业务能力
SQL/NoSQL的开发	专业或业务能力
良好的学习能力	自学能力
沟通能力	人际交往能力
团队合作意识	团队协作能力
强烈的责任心与主动性	工程职业道德
自我驱动	时间管理能力
监控/运营支撑系统/等开发经验	动手能力
自动化测试技术；	专业或业务能力
前端技术	专业或业务能力
使用React框架	计算机与互联网应用能力
各类算法研究基础	专业或业务能力
带领团队完成算法产品化的开发	领导力
带领团队完成AILab各类孵化项目中的算法工作	领导力
AI算法能力赋能到各类业务中	计算机与互联网应用能力
会react	计算机与互联网应用能力
原生javascript	专业或业务能力
使用jQuery，react.js等框架及类库	计算机与互联网应用能力
常用WEB开发调试工具	计算机与互联网应用能力
HTTP基本原理	专业或业务能力
linux经验	动手能力
积极主动去工作	工程职业道德
良好的逻辑思维	分析能力
语言表达	口头表达能力
沟通力	人际交往能力
高效配合团队成员	团队协作能力
工作经验	动手能力
专项测试、测试开发或后台开发经验	动手能力
实践经验	动手能力
掌握C/C++/Java	专业或业务能力
丰富实践经历	动手能力
自动化测试、专项测试或白盒测试工具和平台建设	动手能力
良好的团队合作精神	团队协作能力
协调沟通	组织与协调能力
较高的问题推动解决能力	问题解决能力
工作抗压能力	情绪管理能力
富有激情，责任心强，做事客观公正	工程职业道德
大数据相关的开发/测试经验	动手能力
对大数据有浓厚兴趣	工程职业道德
大数据相关组件	专业或业务能力
spark，hive等调优经验	动手能力
大数据集群部署经验	动手能力
丰富大数据场景经验	动手能力
问题快速定位跟踪	问题解决能力
数据湖相关开发测试经验	动手能力
linux系统	专业或业务能力
一种或多种脚本语言	专业或业务能力
CICD有python，java等编写经验	动手能力
良好的团队合作精神	团队协作能力
协调沟通	组织与协调能力
较强的问题定位和推动解决能力	问题解决能力
较强的抗压能力	情绪管理能力
保持工作激情	工程职业道德
计算机原理及硬件基础知识	专业或业务能力
Linux内核	专业或业务能力
服务器硬件或OS测试经验	动手能力
KVM虚拟化技术	专业或业务能力
KVM、libvirt、qemu功能模块有过相关测试经验	动手能力
Shell/Python语言	专业或业务能力
自动化脚本开发能力	专业或业务能力
责任感强	工程职业道德
良好的沟通	人际交往能力
协作能力	团队协作能力
抗压能力	情绪管理能力
玩王者游戏	计算机与互联网应用能力
moba游戏有深入	专业或业务能力
实验设计/因果推断/计量经济的基本知识	专业或业务能力
使用SQL	计算机与互联网应用能力
Python的编程经验	动手能力
实际工作经验	动手能力
思考总结	分析能力
相关编程建模经验	动手能力
应用到实际业务中	计算机与互联网应用能力
崇尚	工程职业道德
游戏客户端研发经验	动手能力
游戏研发技术领域有较为全面的了解和关注	信息收集能力
软件研发领域知识	专业或业务能力
使用C/C++,lua;	计算机与互联网应用能力
良好的问题分析解决能力	问题解决能力
责任心强	工程职业道德
较高的自我管理	时间管理能力
任务跟进推动能力	时间管理能力
UE4引擎开发游戏的实践经验	动手能力
技术研究应用的能力	计算机与互联网应用能力
良好的团队协作能力	团队协作能力
善于沟通	人际交往能力
敬业专注	工程职业道德
日常测试工具和测试框架的应用	计算机与互联网应用能力
理解测试各项技术	专业或业务能力
各种后台测试方法	专业或业务能力
python	专业或业务能力
C++/Java/nodejs/golang	专业或业务能力
主导工具平台及框架开发的实践经验	动手能力
强烈的责任感和大局观	工程职业道德
良好的沟通	人际交往能力
表达	口头表达能力
协作能力	团队协作能力
创新性思维	创新能力
